id,name,genre,publisher,price,popularity,date
296564009,iSafe,Utilities,Bastian Kohlbauer,2.99,0.00016879337,2009-01-22
293624036,myRadios,Music,eric degrange,0.99,0.00023700148,2008-10-12
297426950,My Lease Miles,Utilities,Candywriter,0.99,0.00007821743,2009-01-03
299989706,MobiGuide-Singapore MRT,Travel,Mobiquest Pte Ltd,1.99,0.00000241097,2008-12-12
297075200,Santa,Games,Avellana Software,0.99,0.00000183795,2008-11-16
300743786,Mayan Clock,Utilities,Peter Elst,0.99,0.00000948815,2008-12-20
301876250,BioMatch NHL,Sports,Alessio Carrucciu,1.99,0.00004864886,2009-01-14
292662194,abikenow,Travel,Zenexity,0.00,0.00017246105,2008-10-01
287522857,Sudoku Loaded,Games,Timothy Braun,0.99,0.00012404006,2009-01-06
303330945,Tube Berlin City,Navigation,Visual IT Ltd,0.00,0.00065586860,2009-01-27
293046872,Puzzle Thema Uli Stein Edition 1-5,Lifestyle,HINZ Steuerungs- & Datentechnik,5.99,0.00000304015,2008-12-20
303059926,Norway travel guides,Travel,Sehat Rosny,0.99,0.00002832884,2009-01-20
294766027,Photoshop Tutorial 3 (realistic soda can illustration),Book,Magno Urbano,1.99,0.00013940013,2008-11-07
300841666,Hindu Rituals and Routines,Utilities,IndiaNIC LLC,0.99,0.00007431054,2008-12-25
302022857,StackUp,Games,TopLineSoft Systems,0.99,0.00004911166,2009-01-23
293616356,Warranty,Productivity,Explorer Technologies,2.99,0.00002264398,2009-01-07
300899116,LifeCalc,Healthcare & Fitness,Richard Rockhold,0.99,0.00002817696,2009-01-01
302733347,iFanPac10,Sports,GP Apps,0.99,0.00003800360,2009-01-19
303056598,Italy travel guides,Travel,Sehat Rosny,0.99,0.00036310860,2009-01-20
296203899,eKeypad Plus,Utilities,Jayson Callaway,44.99,0.00002607248,2008-11-24
300843987,Metal Guitar,Music,SolidApps,0.99,0.00047815396,2008-12-22
299925822,Hotels (TapFinder),Travel,GP Apps,0.99,0.00010539362,2008-12-14
298632397,Constitution,Reference,Cliff Maier,0.99,0.00048018460,2009-01-13
302946161,iAttractor,Education,BIT-101,0.99,0.00038222980,2009-01-22
285141088,MoMPF CurrencyConverter,Travel,Sascha Lange Software,0.99,0.00161973810,2008-07-09
300031783,iBird Explorer Canada,Reference,Mitch Waite Group,9.99,0.00000260028,2008-12-12
285894656,Ruler,Utilities,DAVA Consulting,0.00,0.02772947400,2008-08-06
287944389,1337pwn XBOX Live Friends Application,Social Networking,1337pwn.com,0.00,0.03291749600,2008-08-10
291881942,SportLines,Sports,Ron Freiberg,0.00,0.00550413400,2008-09-22
293002904,C-I.TV Media,News,bloopark studios Ltd. & Co. KG,0.00,0.00135220420,2008-10-06
287618702,iHourglass Free,Utilities,Headlight Software Inc.,0.00,0.04382655800,2008-12-30
287942085,NotePadLock,Utilities,Hon Cheng Muh,1.99,0.00003125508,2008-08-15
298894715,Say Who PRO Dialer & Maps,Utilities,Dial Directions,2.99,0.00339763430,2008-12-03
292633334,iVote 08 Free,Lifestyle,Webworks and Applications,0.00,0.00082202580,2008-10-04
297434384,World Nomads Arabic Language Guide,Travel,WorldNomads.com,0.00,0.00299364370,2008-11-18
300617477,Call Kelsie,Utilities,JerryBeers.com,0.99,0.00000007973,2008-12-30
302613434,102.9 MGK / Philadelphias Classic Rock / WMGK,Music,Stormy Productions,0.00,0.00366739530,2009-01-15
296946971,Banjo Blue and the Bushfire,Education,LoL Software,0.99,0.00024391848,2008-11-17
301370917,Confessional,Entertainment,DS Media Labs,0.00,0.00067691447,2009-01-04
302558177,FitnessPlan,Healthcare & Fitness,Kondratiev,0.00,0.00505556170,2009-01-15
301694680,iMarisa,Games,Khalid Shaikh,4.99,0.00000012823,2009-01-08
296838066,Marienbad,Games,Tobias Bircher,0.99,0.00000098309,2009-01-15
289284803,TapConvert,Finance,TappingWare Inc,1.99,0.00109024510,2008-12-30
299373292,IRON MAN: AERIAL ASSAULT,Games,Paramount Digital Entertainment,0.99,0.00866989600,2008-12-05
287880249,Kids Math Fun~First Grade,Education,NSC Partners LLC,1.99,0.00285399780,2009-01-14
300829523,Currency.app,Finance,flux forge,1.99,0.00013498272,2008-12-22
300721130,GroupNotes Staff,Productivity,GP Apps,0.99,0.00000135545,2008-12-23
290414835,Stop Watch,Utilities,Pencil Busters Inc.,0.99,0.00074111210,2008-09-05
302553697,iPitcher,Sports,realglobe Inc.,0.99,0.00003001965,2009-01-15
299531182,SpellbookMaster,Games,Petteri Kamppuri,7.99,0.00004701725,2008-12-08
290035299,SudokuManiak Lite,Games,Alexandre Minard,0.00,0.00047837917,2008-09-02
299044537,iQualizer Lite,Music,Alexander Gross,0.00,0.01075342400,2008-12-18
293972852,California Adventure Mini Guide,Travel,UPinPoint.com,0.99,0.00037180528,2008-10-16
288469143,MyTrack,Navigation,Claudio Bisegni,0.99,0.00005812488,2009-01-13
290033763,a.k.a.,Entertainment,Robert de Jong,0.00,0.01077197300,2009-01-15
297398662,Vino For Dinner Mobile Wine Pairing,Lifestyle,VinoForDinner.com,2.99,0.00010151122,2008-11-18
299568703,Run Away!!,Games,SMP Squared LLC,0.00,0.00204426730,2009-01-13
293679381,Puzzllotto,Games,United Lemur,0.99,0.00007232108,2008-10-22
301260605,Wargod #1,Book,iVerse Media,0.00,0.00332633130,2008-12-31
303553156,The Grid,Games,Pivi,0.99,0.00000324846,2009-01-26
299038649,Christmas Piano by iChristmas,Music,Light In The Attic Software,0.99,0.00005673013,2008-12-30
289057141,Sunset & Sunrise calculator,Navigation,Nelix,3.99,0.00004649719,2008-08-22
303300609,SmashWord Lite,Games,FahrSoft.com,0.00,0.00124523060,2009-01-28
286574279,CraigsMobileList,Lifestyle,Mobile Simplicity,1.99,0.00299368290,2008-11-14
295530304,wpSnow,Entertainment,Wandering Pig Studios LLC,1.99,0.00000659934,2008-11-04
297040384,Huckleberry Finn by Mark Twain,Book,BeamItDown Software,0.99,0.00020441071,2008-11-18
292777144,SORTE,Entertainment,FingerTips,0.00,0.00327333090,2008-10-02
296445858,Aliens!,Games,myHIP.com,0.00,0.00256504750,2009-01-05
293694285,Snowball,Games,Thomas Micka,1.99,0.00036434096,2008-10-13
299249799,Old English Dictionary,Reference,davidfinucane.com,1.99,0.00007165210,2008-12-04
289913594,Shaka! Lite,Entertainment,Takenori Kabeya,0.00,0.00309772200,2008-08-31
300110092,Speed Fiend,Games,Scatter Circuit,0.99,0.00885587000,2008-12-16
286243728,Sword Drill,Reference,AYEFON.COM,0.00,0.00359358360,2008-07-22
301350053,jAreaCodes,Utilities,Niquito Software,0.99,0.00014614938,2009-01-03
300107788,iWhoopieCushion,Entertainment,CovertApps.com,0.99,0.00001372024,2008-12-13
294064733,Moscow Metro 2009,Navigation,10base-t Interactive,4.99,0.00005459114,2008-12-09
299945290,Eat-a-Rama,Lifestyle,Backstage Technologies,0.00,0.00691428200,2008-12-11
301246781,Mother Camp - Basecamp for iPhone,Productivity,.willflow limited,2.99,0.00001563861,2008-12-31
297247182,World Nomads French Language Guide,Travel,WorldNomads.com,0.00,0.00499913660,2008-11-17
299939173,World Nomads Greek Language Guide,Travel,WorldNomads.com,0.00,0.00215204480,2008-12-11
292982406,R-U-ON,Business,R-U-ON,9.99,0.00000318929,2008-10-10
293574500,iSmoke - with puff rings,Entertainment,Apps4Life,0.99,0.00092967297,2008-10-28
301235260,iGreyhound,Reference,Violet Oakley Designs,0.00,0.00029086360,2008-12-30
291523235,Aqua Hoops,Sports,playtoniq,0.99,0.00180362720,2009-01-13
300370871,CalenGoo,Productivity,Dominique Andr Gunia,6.99,0.00046180900,2009-01-08
300694506,The Adventures of Huckleberry Finn by Mark Twain (Text Synchronized Audiobook),Book,Appsessions LLC,0.99,0.00168494520,2008-12-20
301233212,Wine & Cheese Findrr,Lifestyle,The Web Machine Shop,0.99,0.00004978185,2009-01-16
296160763,iPhemeris,Reference,Clifford Ribaudo,10.99,0.00004457038,2008-11-09
303498319,ASKAParama,Photography,UWA,0.00,0.00037103033,2009-01-25
286556231,Scoring,Sports,Johannes Stoeckl,0.99,0.00000915493,2008-07-27
301069178,Pocket Korean - Newbie I (1-10),Education,Innovative Language Learning LLC,4.99,0.00007878690,2009-01-26
295186957,iLink,Games,TeemSoft Inc,0.99,0.00001286563,2008-10-30
290385139,The Classic- Human Bridge,Games,MG Interactive Entertainment Ltd.,0.00,0.00086289480,2008-09-05
283046431,Las Vegas Solitaire,Games,Cliff Maier,2.99,0.00010061692,2008-06-12
298713374,Neon (shine),Games,SG GAME,0.99,0.00007650989,2008-12-30
296667194,AirPaint,Entertainment,Trapcode,0.99,0.00020191020,2008-11-13
302630470,21 Blackjack,Games,Kirk Andrews,0.99,0.00000910425,2009-01-28
303493455,iFanNebraska,Sports,GP Apps,0.99,0.00001405175,2009-01-26
303546408,Interview Questions,Business,Martin Reddy,2.99,0.00010877828,2009-01-26
286892396,Kid Book Envi,Book,Open Door Networks Inc.,0.99,0.00061729090,2008-11-17
303313889,CityGuide Dresden,Travel,iheads application development,4.99,0.00000456361,2009-01-25
294695060,Wordipus,Entertainment,Paul Jacobs,1.99,0.00003004830,2009-01-05
299871806,Television,News,Makayama.com,2.99,0.00852610450,2008-12-15
298034962,iMaze on myHIP,Games,myHIP.com,0.99,0.00002615869,2008-12-02
292694879,Kids Calculator,Education,Nolan Piper,1.99,0.00000972735,2008-10-10
290590017,iTap: WiFi touchpad for Mac and Windows trackpad,Utilities,HLW,3.99,0.00131327140,2009-01-11
303051827,Bulgaria travel guides,Travel,Sehat Rosny,0.99,0.00001222704,2009-01-20
289670444,MineSweep,Games,K Solution LLC,0.99,0.00002184165,2008-11-18
302619590,Dizzy AS,Games,Hypergon Studios,0.00,0.00140628600,2009-01-19
299488814,DXP FREE,Photography,Tandem Systems,0.00,0.01657629000,2008-12-22
300405571,CityGuide Dusseldorf,Travel,iheads application development,4.99,0.00000017221,2009-01-15
301052410,i40k,Games,Nick Locking,5.99,0.00016786237,2009-01-03
302291987,FakeSMS Celebrity Texting,Social Networking,Saxorama.net,0.99,0.00299152100,2009-01-15
303478991,Cuorbs Lite,Games,Prixeon,0.00,0.00351718950,2009-01-29
294952511,Radio,Music,Intersect World LLC,0.99,0.01423530900,2009-01-22
291821782,Virus,Games,Manta Research,1.99,0.00050970976,2008-12-08
295435060,Black Book,Social Networking,Vurgood Apps,2.99,0.00054921120,2009-01-06
297701447,iRail European Rail Timetables,Travel,John Holdsworth,0.00,0.00141050070,2008-11-21
298216167,World Nomads Portuguese Language Guide,Travel,WorldNomads.com,0.00,0.00140662600,2008-11-25
287226450,iHourglass,Entertainment,Headlight Software Inc.,1.99,0.00007096178,2008-08-03
298077783,Bar Fight Bottle,Entertainment,Matthew Paxman,0.99,0.00043815180,2009-01-28
287447849,Trivial,Games,Dragon Forged Software,4.99,0.00015990139,2009-01-20
301529843,Email Backgrounds,Social Networking,Gp Imp.,0.99,0.00160835920,2009-01-19
302014056,The Scene,Travel,FiveBGs Inc.,0.00,0.00105488340,2009-01-11
294189087,Clock 3D,Utilities,Core Coders Ltd,0.99,0.00021097178,2008-10-19
288685374,WallPaperSearch,Photography,Morgan Segalis,1.99,0.01641181500,2008-12-14
301795994,36 Strategies 三十六計 三十六计,Book,Chi Yung Yuen,0.99,0.00008508686,2009-01-09
300824108,rubiTrack LT,Healthcare & Fitness,toolsfactory software,0.99,0.00001236482,2008-12-30
302010344,SyncSing Guest,Music,Aloum,0.00,0.00370277770,2009-01-29
290625306,Ponder,Lifestyle,Nikita Logachev,3.99,0.00112070170,2009-01-06
293052911,Wissenschaft des Reichwerdens von Wallace D. Wattles,Book,iheads,0.99,0.00000478655,2008-10-09
296397218,Photo C@rds,Utilities,Hot Chili Apps,2.99,0.00016879337,2009-01-27
299741520,New Years Blowout Horn! And 2009 Countdown,Entertainment,IntuApps,0.00,0.00218610140,2008-12-14
302007784,Valentine RADIO (free!),Music,BluMedialab.com,0.00,0.00453040500,2009-01-16
302870129,Hymns,Reference,LayneSoft,0.99,0.00261530140,2009-01-25
302869873,Discipleship Flipper,Lifestyle,Planetshakers Ministries International,0.99,0.00000637689,2009-01-20
299469742,WorkLog,Productivity,cyclus.ch,7.99,0.00011305945,2008-12-13
301303973,iAmbiance - Ambiance Enhancer,Healthcare & Fitness,Vikas Singla,0.99,0.00043006946,2009-01-28
291430598,Hurricane,Weather,Kitty Code,3.99,0.00105206840,2009-01-28
294505554,Super Slider,Games,USconsort,0.99,0.00002504737,2008-10-23
294019549,Meow Cam,Photography,Appliya Inc.,0.99,0.00047557545,2008-10-30
302004456,Gemmed! Lite,Games,Wasted Pixel,0.00,0.00369252120,2009-01-28
287921822,Mr. Poot!,Entertainment,Iron Square,0.00,0.01320299500,2008-08-09
286033614,Disco Ball,Entertainment,Aaron Berk,0.99,0.00053577360,2008-07-19
284953467,Jade,Photography,DataMind Srl,4.99,0.00051000045,2008-07-07
301042344,iTazer - The safest tazer / taser weapon available,Entertainment,pranx,0.99,0.00917675100,2009-01-04
300760147,Albert Einstein Quotes,Book,Sedna Logic Limited,0.99,0.00098536070,2008-12-31
300404316,The Happy/Angry Bill Calculator,Utilities,interealtime.com,0.99,0.00004465011,2009-01-11
296982144,Black Hole Forums,Social Networking,Technivations LLC,0.00,0.00024663610,2008-11-15
291208184,Drink Counter,Lifestyle,JRB Computer Services,0.99,0.00004404504,2008-11-06
302303931,Remote Sound Box - Farts Pets FX,Entertainment,Laan Labs,0.00,0.65201400000,2009-01-17
302267795,UltraSound,Entertainment,Julien Duhamel,0.99,0.00017860044,2009-01-30
292798919,Tunic Guitar Classic,Music,Bernhard Stopper,49.99,0.00001601094,2009-01-14
301511283,Stories of Vikram and Betal,Book,IndiaNIC LLC,2.99,0.00000757457,2009-01-06
295845968,iMosaic,Games,RiotForge.net,0.99,0.00000354767,2008-11-07
292975326,AlibiSMS,Utilities,Jens Beuckenhauer,1.99,0.00028639857,2008-12-19
298920668,Weather Map,Weather,Chrizz Gelbach,0.00,0.00391994200,2008-12-12
300916373,RuLinWaiShi 儒林外史,Book,Chi Yung Yuen,0.99,0.00001921316,2008-12-28
291689841,Head2Head 3D Racing,Games,Darxun Games,1.99,0.00031116873,2008-09-19
283380271,MobileCamViewer Standard Version,Productivity,mobiDEOS Inc.,99.99,0.00001267744,2008-06-16
292821793,(e)motion: the energy of romance,Book,VisualAudio,19.99,0.00001035370,2008-10-03
302965462,Moon Rover,Games,Marcus Radich,1.99,0.00005411258,2009-01-23
284944379,tvGuide,Reference,Orsome,0.99,0.00025843870,2009-01-06
300158581,DrumRoll,Music,reflect.media,0.99,0.00087338703,2009-01-23
295409972,World Traffic Cameras Lite,Navigation,Xtreme Labs Inc.,0.00,0.01802635600,2008-10-31
299662099,iLuv Bling,Entertainment,FunMobility,3.99,0.00023417521,2008-12-14
297327622,Cockney,Entertainment,MacPhun LLC,1.99,0.00006358313,2009-01-16
299293548,Cross Number,Games,Imagic Place,0.99,0.00000029920,2008-12-04
290983338,BP Tracker,Healthcare & Fitness,IncisiveGeek,1.99,0.00030577354,2008-09-11
300154613,Birth of a Son,Reference,JewishContent.org,0.00,0.00003611497,2008-12-14
285100093,Circulate P.,Games,Lemonquest,0.00,0.00076048270,2008-07-08
302526650,Classic Clock Z,Lifestyle,Playrun Co,0.99,0.00002352104,2009-01-16
294163615,Shooter,Games,lionsoft,0.99,0.00084776380,2009-01-29
291086739,If Found Please...,Utilities,Polka,0.00,0.07900055500,2008-09-12
293622477,WordPower - Thai,Education,Innovative Language Learning LLC,9.99,0.00007947574,2008-12-14
296481419,Numbers,Games,Mac & White,0.99,0.00000940345,2009-01-14
288873100,DomainTool,Business,Wei Tan,0.99,0.00006075984,2008-08-20
285688859,20 Minuten Mobile (Deutsch),News,20 Minuten,0.00,0.00052458636,2008-07-15
287792697,iCurrency,Utilities,Kogler Informatik GmbH,0.99,0.00022811422,2008-08-08
288659391,theNextTrain VRE,Navigation,theNextTrain,3.99,0.00000309981,2008-08-16
302737160,iFanBig12,Sports,GP Apps,0.99,0.00006546838,2009-01-19
300524805,Aurora Feint II: Tower Puzzles,Games,Danielle Cassley and Jason Citron,1.99,0.00058515110,2008-12-18
291190648,Yomeba: Rectangular Cells,Entertainment,Han & the 5th Team,1.99,0.00000558973,2008-12-18
301387274,Pocket God,Entertainment,Bolt Creative,0.99,0.01023082500,2009-01-29
302952150,Wordex - Italiano - Italian,Games,Matthew Tippett,0.99,0.00001812301,2009-01-21
290326131,SpudBud,Games,Figment Inc.,0.99,0.00003291208,2008-09-29
293994717,Colo2Seesaw,Games,amazing co. ltd.,0.99,0.00003342499,2008-10-17
298688014,QuickCal,Productivity,Arrowsol Software,0.99,0.00010673564,2008-11-28
289201014,CountryCodes,Utilities,iMakeApps,0.00,0.00091349345,2008-08-23
302356216,WRS,Music,Easybox Technologies Sarl,0.00,0.00028414483,2009-01-14
301492723,Fire Tail 2 Lite,Games,Siberix Technologies,0.00,0.00567087900,2009-01-30
293668646,Control4 My House,Lifestyle,Control UI,0.00,0.00672057640,2008-11-16
300188043,CRYSTAL DEFENDERS Lite,Games,SQUARE ENIX Co. LTD.,0.00,0.01457351000,2008-12-22
289944419,Matchstick Puzzles,Games,RubyRazzi,1.99,0.00003654523,2008-08-31
300788268,Glam Rock Trivia,Games,Hot Potato,0.99,0.00070537097,2009-01-22
295500701,Talking Japanese To Italian Phrasebook - Amadora,Travel,Hanashite.com,15.99,0.00000000000,2008-11-03
297206023,The Hardy Boys Volume 1 Issue 1,Book,UCLICK LLC,0.99,0.00002146963,2008-11-17
299436590,SnowValley,Sports,Nottingham Technologies,0.00,0.00032553220,2008-12-05
303481640,iCare,Lifestyle,Treascovery,0.99,0.00000000000,2009-01-25
292151014,Prayer Book,Reference,Arash Payan,0.00,0.00468685570,2008-09-24
286053419,Tank Ace 1944,Games,Chillingo Ltd,0.99,0.00093059964,2008-09-24
303727256,Young Alaskans Series,Book,IndiaNIC LLC,1.99,0.00006601815,2009-01-31
293876724,WordPower Lite - Chinese (Simplified),Education,Innovative Language Learning LLC,0.99,0.00008834466,2008-12-16
303101976,Aussie GST,Finance,Chris Gummer,0.00,0.00006314801,2009-01-23
292040449,SlovoEd Compact Italian-Portuguese & Portuguese-Italian dictionary,Travel,Paragon Technologie GmbH,9.99,0.00000043053,2008-09-24
295601154,Aqua Pitch,Sports,playtoniq,0.99,0.00044188494,2008-11-03
296733234,How to make Chinese Knots,Education,Geng Guan,1.99,0.00013013527,2008-12-04
301697345,Chinese Mythology - Creation of the Universe,Book,iJour Inc.,2.99,0.00005170496,2009-01-08
295644104,DS Hearts,Photography,DS Effects,0.99,0.00003782503,2008-11-08
282970593,SplashShopper List Manager,Productivity,SplashData,9.99,0.00071031760,2008-06-27
291173496,RPSOnline,Games,Eat More Ink..,0.99,0.00003872512,2009-01-22
300615146,Call Chris,Utilities,JerryBeers.com,0.99,0.00000693671,2008-12-30
301639477,訓蒙駢句,Book,Firm 13 Limited,0.99,0.00001038099,2009-01-21
284105468,Mecrets Password Manager,Productivity,NormSoft Inc.,9.99,0.00005302201,2008-06-25
295433536,SoundCheck,Music,Armin Heinrich,1.99,0.00014638764,2009-01-14
293382399,OZ: The Manga #1,Book,iVerse Media,0.00,0.00729275000,2008-10-14
300166120,miArtPak - Barlow,Photography,Paul Yager,0.99,0.00002380002,2008-12-23
285180322,Restaurant Nutrition,Healthcare & Fitness,Foundation HealthCare Network,0.00,0.08328242600,2008-08-09
302823409,Black Out,Games,1026 Development,0.99,0.00011031957,2009-01-21
301257637,Development Chart,Healthcare & Fitness,Bhupendra Yadav,1.99,0.00050171465,2008-12-31
284964957,The Trial by Franz Kafka; ebook,Book,AppEngines,0.99,0.00017934585,2008-07-07
303252238,Guilstein Vol. 1 Issue 6,Book,UCLICK LLC,0.99,0.00012002733,2009-01-22
292731076,Memory Puzzle Game,Games,Tausendstern,0.00,0.01229855900,2008-10-10
301201608,iShoppingBasket,Lifestyle,Hiroshi Kubo,0.99,0.00000000000,2009-01-09
289708309,AreYouPsychic,Entertainment,Corey Ledin,0.99,0.00046877470,2008-12-17
295480989,GODLAND Issue 2,Book,UCLICK LLC,0.99,0.00002775807,2008-11-03
295427136,xMasList,Lifestyle,Mark Peterson,0.99,0.00001714245,2008-11-01
301198408,FourSquare - Car Loan Calculator,Finance,T3 Software,0.99,0.00104352030,2009-01-05
292133862,Wine List,Lifestyle,DivertSoft,0.99,0.00017009988,2008-09-24
300496261,Fire Art Garden Lite,Games,Nissho Creative Corp.,0.00,0.00210503980,2008-12-17
288679242,ping,Utilities,ThroughPut Inc,0.99,0.00005055031,2008-08-17
301950568,Car Alarm,Entertainment,Sound Trends LLC,0.99,0.00087067720,2009-01-09
294059807,iFishNet,Sports,Gamers Digital,0.99,0.00021567306,2008-10-17
291806003,6-in-1 Casino,Games,Tim Jensen,0.99,0.00158084820,2008-12-21
292776609,Rock Paper Scissors Shoot!,Games,FunMobility,0.99,0.00002043113,2008-10-02
293586125,Interval Trainer,Healthcare & Fitness,Conceited Software,1.99,0.00007100392,2008-10-11
292240076,Collins Pro Italian-English Translation Dictionary,Reference,Ultralingua Inc.,24.99,0.00016540654,2008-09-25
286893360,News Envi,News,Open Door Networks Inc.,0.99,0.00022391280,2008-10-30
298763383,Quadrum:colors,Games,iChromo,0.99,0.00606035250,2008-12-02
294441541,Techno-Babble,Entertainment,SDK Innovation Ltd.,0.00,0.00038683440,2008-10-23
301459315,Police Logger,Productivity,Gary Huntress,0.00,0.00749109270,2009-01-05
290560026,Manual for the United States of America,Reference,Clint Bagwell Consulting,0.99,0.00983136100,2009-01-15
303546296,Yes Man,Business,Blue Ox Technologies Ltd.,0.99,0.00048412525,2009-01-27
295199090,Daughter of the Sun by Lonnie Ezell,Book,AppEngines,4.99,0.00004078148,2008-10-30
297473883,飲茶点心 - 中華料理 (Food),Lifestyle,Soarzone International Holdings Ltd,2.99,0.00000972997,2008-12-03
298004055,Roll a Stone,Games,RapidsMountain,0.99,0.00003470728,2009-01-28
300268855,Conyers - Our Loving Mother,Reference,IdeaBlocks Inc.,0.00,0.00085216870,2008-12-19
292283560,Spooky Vibe,Entertainment,KinVibe.com,1.99,0.00017621920,2008-12-09
294225028,Mouse About lite,Games,Cobra Mobile,0.00,0.00334322570,2008-10-22
298574235,iFound,Navigation,Shanghai KaiWei Network Technology (Vnet corp),0.00,0.00691740350,2009-01-28
303179905,Flower Shop,Navigation,GP Apps,0.99,0.00001290242,2009-01-24
297567803,ChocChocPop Lite,Games,EpicForce,0.00,0.00386186880,2008-12-20
286615177,Paper Football,Games,Jirbo Inc.,0.00,0.28911230000,2009-01-14
285049917,No.2,Productivity,miniMusic,4.99,0.00035045866,2008-07-07
300696915,iPentris,Games,Rarebyte,4.99,0.00000324846,2008-12-23
301343754,realJapan,Lifestyle,Yasunari Miyagi MD,0.99,0.00000906031,2009-01-03
296324514,Kids Math Fun~Fourth Grade /Español/,Education,NSC Partners LLC,1.99,0.00008947056,2009-01-17
298968517,Geotagging,Photography,GlobalMotion Media Inc,0.00,0.00199920200,2008-12-03
294057410,Bone Issue 1 – “Out From Boneville”,Book,UCLICK LLC,0.99,0.00051031650,2008-10-17
300315587,The Book of Lies by Brad Meltzer,Book,Iceberg Reader,25.99,0.00003475695,2009-01-08
300099317,PokerPlanner,Productivity,comprendo ApS,0.00,0.00005947799,2008-12-13
290009288,Todays History Lite,Entertainment,Ethan Productions,0.00,0.00968724900,2008-12-19
301231013,Investigator,Entertainment,Felipe Oliveira,0.99,0.00001257688,2008-12-30
300259511,Love Chemistry Phone,Games,N Square Technologies Inc.,1.99,0.00000145326,2008-12-15
288659658,Marbles,Games,Small Brain Software,0.99,0.00000795019,2008-08-16
297020905,Crazy Egg Jump,Games,Lima Sky,0.99,0.00010908002,2009-02-01
285960014,StarSmasher,Games,espressoSoft,0.99,0.00053574020,2008-07-18
290761704,BackTrack,Navigation,Parametrix Software,0.99,0.00006408204,2008-09-09
300142603,Nuggets,Sports,Alan Braun,0.00,0.00149395640,2008-12-14
283044356,Word Jam,Games,Stephen Blessing,1.99,0.00006702096,2008-06-12
295095633,Pace,Healthcare & Fitness,Ron Forrester,4.99,0.00012056775,2009-01-05
295345332,AHFS Essentials,Medical,Lexi-Comp,74.99,0.00000849404,2008-11-05
294859071,Dear Santa,Lifestyle,Frog Army,1.99,0.00001290399,2008-10-27
291729878,Morris,Entertainment,DSRTech Inc.,0.00,0.00128337180,2008-09-19
287358889,Keyshaker,Productivity,Josef Schuh,1.99,0.00001554781,2008-09-23
295451805,FRAP,Reference,Cliff Maier,2.99,0.00005215001,2009-01-26
284876795,Local Picks by TripAdvisor,Travel,TripAdvisor LLC,0.00,0.01383007100,2008-07-08
303058840,MedAbbreviations,Medical,Evan Schoenberg,0.99,0.00158010200,2009-02-01
300737452,MultiCam Pittsburgh,Utilities,Stanton Software,0.99,0.00017780313,2008-12-29
301114172,Profesyo.net,Business,Profesyo.net,0.00,0.00019844387,2008-12-29
288448835,LOLCats Premium,Entertainment,GreenRobot LLC,0.99,0.00152088860,2008-08-14
302889515,Real Puppy 3D,Games,Frozen Pepper,1.99,0.00019812855,2009-01-28
302569635,iNitiatorLite,Lifestyle,Kamradek,0.00,0.00041175442,2009-01-18
284938074,CheckWord,Utilities,Mick West,0.99,0.00501412760,2008-07-06
298440717,TrueMusic,Music,True Move Company Limited,0.00,0.00218905160,2009-01-07
292963951,Absolutely Trivial™ - World History,Games,Renkara Media Group Inc.,4.99,0.00002038839,2008-11-24
301349582,5K Sounds,Entertainment,Soneso,1.99,0.00045613432,2009-01-13
303313616,Audio Concise Oxford-Duden German Dictionary,Education,Mobile Systems,29.99,0.00002903643,2009-01-23
286217721,wwwJDic,Education,Concordia Seminary,0.00,0.00334222340,2008-07-22
296683442,Eternity Time Log,Productivity,Komorian,7.99,0.00010536833,2009-01-01
299488791,iLearnBlock,Education,Michael Zhang,0.99,0.00000876231,2008-12-07
299757758,FutureSound,Music,FutureAcoustic,9.99,0.00001034028,2008-12-10
293689616,PizzaNow,Entertainment,iPhonexe,0.99,0.00005724373,2008-10-13
286106896,iMazePro,Games,Hackosphere,0.99,0.00021495433,2008-09-12
291879576,Zendesk Notifier,Business,Zendesk,0.00,0.00016161746,2008-09-22
301158984,Jules Verne Movies Library,Book,Standard Works LLC,1.99,0.00059781950,2009-01-21
286590857,FontViewer,Utilities,osXwerk.de,0.00,0.00102001580,2008-07-28
297631123,mGifts - Gift List Manager,Productivity,mSeven Software LLC,1.99,0.00013963654,2009-01-14
300725420,FlickShot!,Games,OneNine Studios,3.99,0.00000260732,2008-12-19
293064148,AppVee,Entertainment,AppVee,0.00,0.09290575000,2008-10-06
290527514,Kreuzworträtsel (German Only),Games,Michael Zimmermann,1.99,0.00000816391,2008-09-06
296515952,Reflections on War and Death by Sigmund Freud (Text Synchronized Audiobook),Education,Appsessions LLC,0.99,0.00001017777,2008-12-10
290741736,Concise Oxford Thesaurus,Education,Mobile Systems,14.99,0.00017537427,2008-09-16
301154120,Cribbage Premium,Games,Trivial Technology,0.99,0.00171129980,2008-12-29
289553324,Chinese Chess Master,Games,Chillingo Ltd,3.99,0.00052407140,2009-01-24
293190142,myFavors Star,Productivity,Agemarks Technologies,0.00,0.00063403160,2008-10-25
296890496,NEWS USA PLUS,News,TechReply.com,2.99,0.00031450932,2008-12-22
293597734,Pie In The Face,Entertainment,Digital Thought Software,0.99,0.00002312394,2008-11-04
300665811,Artpoli Gallery,Photography,Innomove Group LLC.,1.99,0.00000042500,2008-12-19
297751689,WordPower - Hindi,Education,Innovative Language Learning LLC,9.99,0.00004331127,2008-12-14
298266488,iSampling lite,Education,nmrj.org,0.00,0.00021325833,2009-01-02
